customer_name,city,category,product,quantity,unit_price,total_price,order_date,order_id
Mr. Jacob Patel DDS,Qom,Books,Data Science Handbook,4,60,240,2024-06-22,1637
Victoria Mercado,Karaj,Books,Algorithms,1,70,70,2024-02-23,1638
Kimberly Mendoza,Ahvaz,Sports,Football,1,30,30,2025-07-19,1639
Mr. James Peters,Mashhad,Sports,Tennis Racket,2,180,360,2025-07-31,1640
Christian Dixon,Kermanshah,Home Appliances,Microwave,2,220,440,2024-07-06,1641
Randy Thompson,Shiraz,Electronics,Laptop,4,1200,4800,2025-07-15,1642
Hannah Jordan,Tehran,Books,Machine Learning,5,80,400,2024-12-29,1643
Angela Carroll,Qom,Sports,Tennis Racket,1,180,180,2025-05-10,1644
Amber Kidd,Qom,Electronics,Tablet,3,500,1500,2024-10-16,1645
Patrick Aguilar,Isfahan,Home Appliances,Vacuum Cleaner,4,300,1200,2024-12-20,1646
Christina Garcia,Isfahan,Electronics,Smartphone,1,800,800,2024-01-29,1647
Kyle Bates,Karaj,Electronics,Smart Watch,2,250,500,2024-07-09,1648
Kristy Ramirez,Ahvaz,Home Appliances,Microwave,2,220,440,2025-04-15,1649
Mary Curtis DDS,Karaj,Electronics,Laptop,5,1200,6000,2024-11-18,1650
Sean Schneider,Tabriz,Home Appliances,Washing Machine,3,1500,4500,2025-09-21,1651
Monica Martinez,Shiraz,Sports,Football,4,30,120,2025-07-17,1652
Jamie Washington,Tabriz,Electronics,Smartphone,4,800,3200,2025-04-03,1653
William Lewis,Karaj,Home Appliances,Washing Machine,3,1500,4500,2025-11-26,1654
Tara Taylor,Karaj,Books,Machine Learning,2,80,160,2024-09-15,1655
Kim Hall,Shiraz,Home Appliances,Refrigerator,5,1800,9000,2025-11-24,1656
Selena Hays,Mashhad,Books,Algorithms,4,70,280,2024-04-04,1657
Kenneth Burnett,Karaj,Home Appliances,Refrigerator,1,1800,1800,2024-02-20,1658
Nathan Little,Tehran,Home Appliances,Washing Machine,1,1500,1500,2024-02-19,1659
Autumn Watson,Shiraz,Books,Machine Learning,3,80,240,2024-04-09,1660
Donald Blackwell,Ahvaz,Electronics,Headphones,1,150,150,2024-11-13,1661
Edgar Romero,Tabriz,Sports,Basketball,4,35,140,2025-10-17,1662
Wendy Ward,Qom,Sports,Tennis Racket,3,180,540,2024-08-25,1663
Andrew Reed,Ahvaz,Home Appliances,Washing Machine,5,1500,7500,2025-03-10,1664
Kevin Callahan,Qom,Sports,Football,2,30,60,2024-10-31,1665
Kathryn Tucker,Rasht,Electronics,Smartphone,5,800,4000,2024-04-19,1666
Shawn Brown,Tabriz,Electronics,Laptop,1,1200,1200,2024-09-04,1667
Andrea Williams,Kermanshah,Books,Algorithms,5,70,350,2024-09-26,1668
Nicholas Smith,Tabriz,Sports,Football,1,30,30,2024-03-27,1669
Ryan Martinez,Shiraz,Sports,Running Shoes,5,120,600,2024-05-28,1670
Benjamin Juarez,Ahvaz,Books,Data Science Handbook,3,60,180,2024-09-10,1671
Andrea Todd,Ahvaz,Home Appliances,Air Conditioner,1,2000,2000,2024-03-24,1672
Alexis Mcbride,Isfahan,Electronics,Tablet,3,500,1500,2025-12-22,1673
Gregory Baker,Rasht,Home Appliances,Refrigerator,5,1800,9000,2024-10-09,1674
Hunter Middleton,Tehran,Home Appliances,Vacuum Cleaner,1,300,300,2024-08-31,1675
Elizabeth Rivas,Karaj,Electronics,Laptop,3,1200,3600,2025-12-08,1676
Jack Arias,Tabriz,Electronics,Laptop,5,1200,6000,2024-06-04,1677
Steven Lawrence,Mashhad,Home Appliances,Refrigerator,2,1800,3600,2024-12-18,1678
Linda Harrison MD,Mashhad,Home Appliances,Refrigerator,5,1800,9000,2025-12-20,1679
Steven Bautista,Tehran,Electronics,Laptop,2,1200,2400,2025-01-06,1680
Scott Brown,Karaj,Sports,Fitness Band,4,90,360,2025-05-09,1681
Vincent Salinas,Karaj,Home Appliances,Air Conditioner,1,2000,2000,2025-08-29,1682
Robert Herrera,Tabriz,Sports,Tennis Racket,1,180,180,2024-01-14,1683
Lindsey Sullivan,Ahvaz,Electronics,Smartphone,1,800,800,2024-07-25,1684
Erika Savage,Ahvaz,Sports,Tennis Racket,3,180,540,2024-10-24,1685
David Jordan,Tehran,Electronics,Headphones,2,150,300,2024-04-25,1686
Jonathan Santana,Shiraz,Electronics,Smart Watch,1,250,250,2025-01-18,1687
Brenda Small,Karaj,Home Appliances,Vacuum Cleaner,4,300,1200,2024-04-14,1688
Chase Robinson,Ahvaz,Sports,Running Shoes,3,120,360,2025-05-06,1689
Michael Mooney,Karaj,Books,Clean Code,4,55,220,2024-12-28,1690
Samantha Sanchez,Karaj,Home Appliances,Air Conditioner,3,2000,6000,2024-09-03,1691
Justin Rivera,Rasht,Home Appliances,Refrigerator,4,1800,7200,2025-07-15,1692
Leah Johnson,Tehran,Electronics,Smart Watch,1,250,250,2024-10-10,1693
Christian Conrad,Ahvaz,Books,Machine Learning,3,80,240,2025-02-22,1694
Christopher Thompson,Ahvaz,Electronics,Smart Watch,1,250,250,2025-12-29,1695
Frederick Horton,Isfahan,Home Appliances,Air Conditioner,5,2000,10000,2025-05-01,1696
Regina Weber,Karaj,Home Appliances,Air Conditioner,4,2000,8000,2025-04-11,1697
Theresa Weaver,Ahvaz,Home Appliances,Microwave,2,220,440,2025-05-29,1698
Richard Green,Tabriz,Sports,Tennis Racket,5,180,900,2025-12-27,1699
Casey Jacobs,Rasht,Home Appliances,Vacuum Cleaner,3,300,900,2024-02-22,1700
Robert Townsend,Karaj,Sports,Football,4,30,120,2025-04-24,1701
Blake Carter,Shiraz,Electronics,Laptop,2,1200,2400,2024-12-02,1702
Brandon Lynch,Kermanshah,Home Appliances,Vacuum Cleaner,3,300,900,2025-05-14,1703
Joel Jones,Tabriz,Home Appliances,Vacuum Cleaner,3,300,900,2024-08-16,1704
Dennis Parker,Mashhad,Sports,Fitness Band,4,90,360,2024-04-21,1705
William Maddox,Tabriz,Electronics,Laptop,3,1200,3600,2025-04-21,1706
Vincent Simmons,Rasht,Home Appliances,Vacuum Cleaner,2,300,600,2025-04-05,1707
Debra Riley,Isfahan,Books,Machine Learning,4,80,320,2024-09-21,1708
Joshua Brown,Qom,Home Appliances,Washing Machine,1,1500,1500,2024-11-16,1709
Christopher Keller,Karaj,Home Appliances,Vacuum Cleaner,2,300,600,2025-11-23,1710
Mary Paul,Qom,Books,Algorithms,4,70,280,2024-10-28,1711
Bryan Moreno,Isfahan,Books,Python Programming,3,45,135,2025-01-31,1712
Lisa Aguirre,Qom,Books,Data Science Handbook,5,60,300,2024-05-21,1713
Chelsea Allen,Ahvaz,Books,Algorithms,1,70,70,2024-05-02,1714
Michael Johnson,Mashhad,Sports,Football,4,30,120,2024-04-25,1715
Daniel Wiggins,Kermanshah,Sports,Football,1,30,30,2024-09-07,1716
James Hammond,Karaj,Electronics,Tablet,5,500,2500,2025-09-02,1717
Danny Thomas,Shiraz,Electronics,Tablet,4,500,2000,2024-06-18,1718
Daisy Rodriguez,Kermanshah,Sports,Fitness Band,1,90,90,2025-06-16,1719
Patricia Gill,Isfahan,Books,Data Science Handbook,4,60,240,2024-08-31,1720
Derek Hooper,Rasht,Books,Data Science Handbook,5,60,300,2025-11-26,1721
Brandon Chaney,Shiraz,Sports,Football,4,30,120,2025-07-31,1722
Charles Cruz,Shiraz,Electronics,Laptop,3,1200,3600,2024-12-28,1723
Timothy Arroyo,Mashhad,Books,Python Programming,1,45,45,2024-11-02,1724
Brian Gonzalez,Mashhad,Sports,Running Shoes,4,120,480,2024-08-24,1725
Deborah Chase,Shiraz,Electronics,Laptop,4,1200,4800,2024-10-24,1726
Kenneth Johnson,Kermanshah,Sports,Running Shoes,4,120,480,2024-12-28,1727
Ashley Hendricks,Mashhad,Books,Python Programming,1,45,45,2025-05-07,1728
Alexander Alvarez,Tabriz,Sports,Football,5,30,150,2024-01-07,1729
Chad Carter,Qom,Electronics,Laptop,1,1200,1200,2024-08-03,1730
Melinda Rodriguez,Qom,Home Appliances,Air Conditioner,2,2000,4000,2025-06-30,1731
Patricia Oconnor,Mashhad,Home Appliances,Microwave,1,220,220,2025-08-15,1732
Michelle Chavez,Tabriz,Home Appliances,Refrigerator,5,1800,9000,2025-07-13,1733
Thomas Brown,Tehran,Electronics,Headphones,3,150,450,2024-07-08,1734
Brenda Acevedo,Tabriz,Electronics,Smartphone,5,800,4000,2024-12-24,1735
Tyler Morgan,Karaj,Home Appliances,Vacuum Cleaner,1,300,300,2024-08-11,1736
Donald Green,Tabriz,Books,Clean Code,4,55,220,2025-11-09,1737
Pamela Gonzalez,Mashhad,Home Appliances,Vacuum Cleaner,3,300,900,2025-11-21,1738
Tanya Rivas,Tabriz,Electronics,Smart Watch,3,250,750,2024-05-27,1739
Kendra Wilkins,Kermanshah,Sports,Fitness Band,2,90,180,2025-12-02,1740
Kenneth Hernandez,Karaj,Sports,Fitness Band,1,90,90,2024-06-28,1741
Dr. Randy Miller DDS,Isfahan,Sports,Tennis Racket,3,180,540,2025-09-02,1742
James Welch,Tehran,Electronics,Smartphone,1,800,800,2024-09-13,1743
Austin Christensen,Qom,Electronics,Laptop,5,1200,6000,2025-09-07,1744
Kurt Davis,Karaj,Books,Machine Learning,3,80,240,2025-02-10,1745
Jordan Coffey,Tabriz,Books,Python Programming,2,45,90,2024-12-07,1746
Cheryl Holland,Shiraz,Sports,Tennis Racket,1,180,180,2025-02-15,1747
Sheila Bradford,Rasht,Books,Algorithms,5,70,350,2024-04-25,1748
Michael Hardy,Qom,Home Appliances,Vacuum Cleaner,4,300,1200,2024-05-05,1749
Kim Williams,Mashhad,Home Appliances,Refrigerator,5,1800,9000,2024-06-09,1750
Michelle Powell DDS,Rasht,Sports,Tennis Racket,3,180,540,2025-04-15,1751
Evelyn Palmer,Mashhad,Books,Python Programming,1,45,45,2025-09-08,1752
Joan Welch,Ahvaz,Electronics,Headphones,4,150,600,2025-05-21,1753
Tonya Conner,Kermanshah,Electronics,Smartphone,4,800,3200,2024-04-03,1754
Timothy Tran,Tehran,Home Appliances,Air Conditioner,5,2000,10000,2024-01-19,1755
Lauren Francis,Ahvaz,Books,Algorithms,3,70,210,2024-07-17,1756
Matthew Gonzalez,Tehran,Electronics,Smartphone,5,800,4000,2025-01-29,1757
Timothy Castillo,Karaj,Home Appliances,Microwave,1,220,220,2025-06-02,1758
Samuel Flores,Kermanshah,Books,Algorithms,3,70,210,2025-06-23,1759
Nicholas Phillips,Isfahan,Books,Data Science Handbook,5,60,300,2025-12-30,1760
Michael Aguilar,Qom,Electronics,Headphones,4,150,600,2024-04-01,1761
Angel Romero,Qom,Books,Machine Learning,5,80,400,2025-12-25,1762
Jaclyn Garcia,Ahvaz,Books,Algorithms,3,70,210,2025-01-05,1763
David Orr,Mashhad,Electronics,Tablet,3,500,1500,2024-08-31,1764
Andrew Kramer,Isfahan,Books,Machine Learning,2,80,160,2025-05-26,1765
Stephanie Davis,Tabriz,Books,Data Science Handbook,2,60,120,2025-11-29,1766
Rachel Washington,Qom,Books,Data Science Handbook,2,60,120,2024-02-14,1767
Lauren Rojas,Mashhad,Books,Python Programming,2,45,90,2024-02-20,1768
James Montoya,Kermanshah,Home Appliances,Air Conditioner,3,2000,6000,2024-09-15,1769
Carol Beltran,Shiraz,Electronics,Laptop,2,1200,2400,2024-02-18,1770
Elizabeth Beltran,Qom,Home Appliances,Microwave,2,220,440,2024-11-11,1771
Dr. Nancy Snyder,Karaj,Home Appliances,Refrigerator,5,1800,9000,2024-10-18,1772
Nathan Rivers,Mashhad,Books,Machine Learning,1,80,80,2025-08-13,1773
Lorraine Morton,Rasht,Books,Machine Learning,3,80,240,2025-10-20,1774
Aaron Moore,Shiraz,Sports,Basketball,4,35,140,2024-07-23,1775
Christina Joyce MD,Rasht,Books,Clean Code,4,55,220,2024-02-21,1776
Michael Williams,Kermanshah,Electronics,Smart Watch,4,250,1000,2025-07-13,1777
Jennifer Martinez,Qom,Sports,Fitness Band,2,90,180,2025-05-05,1778
Christopher Wright,Qom,Home Appliances,Refrigerator,5,1800,9000,2025-12-27,1779
Daniel Fox,Shiraz,Books,Algorithms,5,70,350,2024-10-02,1780
Audrey Smith,Qom,Sports,Fitness Band,3,90,270,2025-05-20,1781
Jacqueline Clark,Rasht,Sports,Football,1,30,30,2024-02-02,1782
Sara Lopez,Tehran,Books,Algorithms,5,70,350,2024-12-12,1783
Kendra Black,Kermanshah,Home Appliances,Washing Machine,2,1500,3000,2025-03-10,1784
Loretta Wheeler,Qom,Sports,Basketball,2,35,70,2024-11-01,1785
Amanda Holland,Mashhad,Home Appliances,Air Conditioner,4,2000,8000,2024-03-18,1786
David Burke,Mashhad,Books,Python Programming,4,45,180,2025-10-31,1787
Rachael Sullivan,Mashhad,Books,Data Science Handbook,1,60,60,2025-02-20,1788
Heather Carr,Rasht,Home Appliances,Washing Machine,3,1500,4500,2024-06-19,1789
Gregory Thomas,Rasht,Electronics,Laptop,2,1200,2400,2025-05-26,1790
Andrea Carpenter,Tehran,Home Appliances,Air Conditioner,5,2000,10000,2025-04-07,1791
Kristine Cook,Tabriz,Sports,Fitness Band,4,90,360,2024-02-10,1792
Christopher Figueroa,Karaj,Home Appliances,Air Conditioner,2,2000,4000,2025-12-11,1793
Madeline Robinson,Tehran,Books,Algorithms,2,70,140,2025-03-20,1794
Robert Woods,Tehran,Sports,Tennis Racket,1,180,180,2024-08-10,1795
Lauren Austin,Tabriz,Sports,Running Shoes,4,120,480,2025-08-12,1796
John David,Tehran,Electronics,Headphones,4,150,600,2024-01-26,1797
Jeffrey White,Kermanshah,Electronics,Headphones,4,150,600,2024-01-18,1798
Misty Miller,Tabriz,Books,Algorithms,5,70,350,2024-12-19,1799
Taylor Gardner,Karaj,Books,Data Science Handbook,5,60,300,2024-05-17,1800
Tasha Elliott,Tehran,Books,Clean Code,1,55,55,2024-08-28,1801
William Cannon,Ahvaz,Sports,Tennis Racket,2,180,360,2025-01-21,1802
Linda Wyatt,Mashhad,Books,Python Programming,1,45,45,2025-12-11,1803
Thomas Becker,Mashhad,Sports,Football,4,30,120,2025-07-10,1804
Lisa Martin,Karaj,Electronics,Smart Watch,1,250,250,2024-01-15,1805
Tracy Moody,Tabriz,Sports,Basketball,1,35,35,2025-01-06,1806
Erica Ramirez,Qom,Electronics,Tablet,3,500,1500,2024-07-31,1807
Thomas Powell,Tehran,Home Appliances,Air Conditioner,1,2000,2000,2025-06-24,1808
Micheal Cameron,Rasht,Home Appliances,Vacuum Cleaner,1,300,300,2024-11-08,1809
Rebecca Harmon,Tehran,Books,Algorithms,3,70,210,2024-09-12,1810
Daniel Fox,Karaj,Sports,Running Shoes,2,120,240,2025-03-23,1811
Michelle Bell,Isfahan,Home Appliances,Vacuum Cleaner,4,300,1200,2024-01-05,1812
Andrea White,Tabriz,Electronics,Smartphone,2,800,1600,2024-03-13,1813
Brooke Cox,Isfahan,Books,Algorithms,2,70,140,2024-08-26,1814
Randy Roy,Ahvaz,Books,Algorithms,3,70,210,2024-02-11,1815
Tracy Terrell,Isfahan,Home Appliances,Vacuum Cleaner,1,300,300,2024-11-17,1816
Michelle Rasmussen,Kermanshah,Sports,Fitness Band,3,90,270,2024-06-15,1817
Susan Herman,Karaj,Electronics,Headphones,4,150,600,2025-06-06,1818
Edward Roberts,Karaj,Home Appliances,Washing Machine,1,1500,1500,2025-05-24,1819
Amanda Holmes,Mashhad,Sports,Tennis Racket,4,180,720,2024-05-09,1820
Robert Whitaker,Ahvaz,Home Appliances,Vacuum Cleaner,5,300,1500,2024-10-21,1821
Clifford Eaton,Isfahan,Sports,Tennis Racket,2,180,360,2025-08-10,1822
Linda Mercado,Qom,Electronics,Smart Watch,4,250,1000,2025-05-31,1823
Roger Frye,Kermanshah,Books,Machine Learning,4,80,320,2025-07-25,1824
Kathleen Burch,Tabriz,Books,Data Science Handbook,2,60,120,2024-09-04,1825
Albert Riddle,Qom,Electronics,Laptop,1,1200,1200,2024-03-23,1826
Joseph Nicholson DVM,Mashhad,Sports,Fitness Band,4,90,360,2024-09-09,1827
Julia Garcia,Tabriz,Home Appliances,Microwave,1,220,220,2024-04-27,1828
Lindsay Bell,Mashhad,Books,Clean Code,2,55,110,2024-09-29,1829
Evan Diaz,Mashhad,Home Appliances,Vacuum Cleaner,1,300,300,2024-01-19,1830
Scott Newton,Isfahan,Books,Machine Learning,4,80,320,2025-04-14,1831
Brandy Rich,Karaj,Home Appliances,Air Conditioner,5,2000,10000,2024-08-07,1832
Jessica Weaver,Qom,Home Appliances,Microwave,2,220,440,2025-07-29,1833
Stephanie Ryan,Rasht,Electronics,Smartphone,2,800,1600,2025-07-17,1834
Marcia Wise,Ahvaz,Electronics,Smartphone,1,800,800,2024-02-29,1835
Anthony Johnson,Qom,Electronics,Smartphone,4,800,3200,2024-01-22,1836
Kyle James,Ahvaz,Electronics,Headphones,3,150,450,2024-03-02,1837
William Williams,Tehran,Electronics,Headphones,3,150,450,2024-04-17,1838
Derrick Trevino,Tabriz,Electronics,Tablet,3,500,1500,2024-05-17,1839
Eric Williams,Rasht,Sports,Football,3,30,90,2024-07-27,1840
Aaron Snyder,Isfahan,Electronics,Laptop,2,1200,2400,2025-09-08,1841
Tammy Alexander,Isfahan,Sports,Fitness Band,4,90,360,2024-09-17,1842
Gary Byrd,Isfahan,Books,Data Science Handbook,4,60,240,2025-04-20,1843
John Brooks,Mashhad,Sports,Football,2,30,60,2024-07-16,1844
Michael Graham,Shiraz,Sports,Running Shoes,5,120,600,2025-06-21,1845
Mr. Jeffrey Thompson,Isfahan,Books,Data Science Handbook,4,60,240,2025-08-14,1846
Travis Fitzgerald,Rasht,Electronics,Tablet,4,500,2000,2025-01-06,1847
David Griffin,Tehran,Home Appliances,Washing Machine,5,1500,7500,2025-09-03,1848
Veronica Taylor,Qom,Home Appliances,Washing Machine,2,1500,3000,2025-02-04,1849
Alice Adams,Shiraz,Books,Machine Learning,5,80,400,2025-01-01,1850
Joseph Knapp,Rasht,Home Appliances,Vacuum Cleaner,5,300,1500,2025-01-31,1851
Randy Potter,Mashhad,Books,Algorithms,3,70,210,2024-03-07,1852
Sydney Clark,Karaj,Sports,Basketball,3,35,105,2025-11-21,1853
Kendra Valdez,Tehran,Home Appliances,Air Conditioner,4,2000,8000,2025-02-24,1854
Wendy Zavala,Tehran,Books,Python Programming,2,45,90,2024-10-18,1855
Katrina White,Tabriz,Books,Clean Code,2,55,110,2024-03-28,1856
Nicole Chang,Tehran,Electronics,Smartphone,1,800,800,2025-01-10,1857
Christopher Ross,Karaj,Electronics,Smartphone,5,800,4000,2024-08-31,1858
Brian Hines,Tehran,Books,Clean Code,2,55,110,2024-03-01,1859
Thomas Lynch,Qom,Sports,Tennis Racket,5,180,900,2025-07-09,1860
Destiny Allen,Mashhad,Books,Python Programming,1,45,45,2024-01-04,1861
Christine Garcia,Isfahan,Home Appliances,Refrigerator,2,1800,3600,2024-07-04,1862
Thomas Sandoval,Ahvaz,Sports,Football,4,30,120,2025-01-12,1863
Molly Chen,Ahvaz,Electronics,Headphones,2,150,300,2025-07-20,1864
Ashlee Brennan,Kermanshah,Books,Machine Learning,2,80,160,2025-04-04,1865
Patricia Aguilar,Ahvaz,Sports,Running Shoes,1,120,120,2024-10-06,1866
Jason Johnson,Tehran,Home Appliances,Washing Machine,4,1500,6000,2025-01-29,1867
Tony Liu,Rasht,Electronics,Smart Watch,4,250,1000,2024-12-21,1868
Kerry Thomas,Karaj,Home Appliances,Vacuum Cleaner,4,300,1200,2024-11-20,1869
Raymond Massey,Tehran,Sports,Football,5,30,150,2024-03-23,1870
Jennifer Green,Kermanshah,Books,Python Programming,1,45,45,2025-10-15,1871
Valerie Clark,Shiraz,Home Appliances,Washing Machine,1,1500,1500,2024-03-15,1872
William Rice,Qom,Sports,Tennis Racket,4,180,720,2024-10-17,1873
Joan Smith,Ahvaz,Books,Python Programming,1,45,45,2025-07-28,1874
Julie Miller,Karaj,Books,Machine Learning,3,80,240,2025-05-25,1875
Karen Johnson,Mashhad,Books,Machine Learning,4,80,320,2024-04-01,1876
Brian Nash,Tabriz,Sports,Fitness Band,1,90,90,2024-07-15,1877
Sheena Cervantes,Isfahan,Books,Clean Code,4,55,220,2024-09-05,1878
Brittney Hebert,Rasht,Home Appliances,Air Conditioner,3,2000,6000,2025-01-19,1879
Gregory Johnson,Karaj,Home Appliances,Refrigerator,2,1800,3600,2025-07-04,1880
Brian Clark,Isfahan,Electronics,Smart Watch,4,250,1000,2025-11-06,1881
Amy Waters,Isfahan,Electronics,Smart Watch,1,250,250,2024-06-24,1882
Joshua Rodriguez,Mashhad,Electronics,Smart Watch,4,250,1000,2025-01-29,1883
Linda Nixon,Rasht,Sports,Fitness Band,3,90,270,2024-06-25,1884
Sarah Jones,Kermanshah,Sports,Fitness Band,1,90,90,2025-10-21,1885
Donna Nelson,Tehran,Home Appliances,Vacuum Cleaner,1,300,300,2024-07-20,1886
Joshua Shepard,Tehran,Electronics,Laptop,3,1200,3600,2025-09-17,1887
Sean Rodriguez,Tehran,Sports,Running Shoes,1,120,120,2024-04-08,1888
Jacob Floyd,Karaj,Electronics,Smartphone,4,800,3200,2025-05-18,1889
Cassandra Wilkinson,Tehran,Electronics,Tablet,3,500,1500,2025-07-16,1890
Marie Richardson,Rasht,Sports,Fitness Band,4,90,360,2025-09-22,1891
Zachary Wallace,Karaj,Home Appliances,Vacuum Cleaner,1,300,300,2025-02-13,1892
Nicholas Pena,Rasht,Books,Clean Code,4,55,220,2025-10-23,1893
Dylan Gallegos,Tehran,Sports,Football,2,30,60,2025-08-26,1894
Kyle Holloway,Karaj,Electronics,Laptop,2,1200,2400,2024-03-06,1895
Michelle Miller,Ahvaz,Sports,Basketball,3,35,105,2025-01-28,1896
Samuel Castillo,Karaj,Sports,Tennis Racket,2,180,360,2024-02-22,1897
Mark Walters,Qom,Sports,Running Shoes,1,120,120,2025-04-03,1898
Joshua Miller,Isfahan,Books,Clean Code,3,55,165,2025-03-02,1899
Michele Arnold,Shiraz,Electronics,Laptop,1,1200,1200,2025-04-25,1900
Lisa Floyd,Isfahan,Sports,Tennis Racket,4,180,720,2025-09-29,1901
Rachel Anderson,Qom,Sports,Basketball,5,35,175,2024-09-06,1902
Elizabeth Black,Ahvaz,Books,Clean Code,4,55,220,2025-12-10,1903
Linda Hall,Ahvaz,Sports,Running Shoes,5,120,600,2025-11-17,1904
Carolyn Jenkins,Rasht,Books,Data Science Handbook,1,60,60,2025-01-31,1905
Preston Fry,Kermanshah,Sports,Tennis Racket,4,180,720,2024-11-05,1906
Robert Huber,Qom,Sports,Football,4,30,120,2024-10-25,1907
Terrance Clay,Qom,Sports,Tennis Racket,5,180,900,2025-06-22,1908
Tara Wheeler,Shiraz,Electronics,Smart Watch,1,250,250,2025-06-18,1909
Michael Peterson,Rasht,Home Appliances,Vacuum Cleaner,4,300,1200,2025-03-12,1910
Steven Alexander,Mashhad,Home Appliances,Washing Machine,3,1500,4500,2025-09-02,1911
John Rodriguez,Isfahan,Sports,Running Shoes,5,120,600,2025-07-24,1912
Stacy Reese,Qom,Electronics,Laptop,3,1200,3600,2024-10-08,1913
Tonya Horn,Karaj,Sports,Fitness Band,2,90,180,2025-08-29,1914
John Wilson,Mashhad,Electronics,Headphones,3,150,450,2024-04-02,1915
Raymond Jackson,Kermanshah,Electronics,Tablet,4,500,2000,2025-01-08,1916
Jacob Pineda,Tehran,Books,Algorithms,5,70,350,2024-07-11,1917
Harold Jones,Shiraz,Books,Clean Code,1,55,55,2025-04-12,1918
Nicole Phillips,Mashhad,Books,Python Programming,4,45,180,2025-10-25,1919
Kayla Gonzalez,Mashhad,Books,Machine Learning,4,80,320,2025-01-11,1920
Victoria Taylor,Rasht,Sports,Running Shoes,2,120,240,2025-06-20,1921
Christopher Smith,Tehran,Electronics,Smart Watch,4,250,1000,2024-03-08,1922
Cathy Walker,Kermanshah,Electronics,Headphones,4,150,600,2024-04-29,1923
Elizabeth Ramos,Qom,Books,Machine Learning,2,80,160,2025-04-13,1924
Brian Anderson,Kermanshah,Books,Algorithms,4,70,280,2024-09-28,1925
Cody Davis,Karaj,Books,Python Programming,3,45,135,2024-05-31,1926
Leroy Alvarez,Ahvaz,Electronics,Smartphone,2,800,1600,2024-01-25,1927
Kristin Adkins,Tehran,Electronics,Smart Watch,1,250,250,2024-08-17,1928
Jennifer Gonzalez,Shiraz,Sports,Football,1,30,30,2024-08-09,1929
Julie Wilson,Karaj,Electronics,Laptop,1,1200,1200,2024-07-25,1930
Caleb Dodson,Shiraz,Electronics,Headphones,4,150,600,2025-12-11,1931
David Thomas,Tehran,Books,Algorithms,4,70,280,2025-11-01,1932
Sabrina Brown,Rasht,Home Appliances,Air Conditioner,4,2000,8000,2024-01-18,1933
Rebecca Adams,Qom,Books,Machine Learning,2,80,160,2025-12-23,1934
Shannon Jackson,Qom,Books,Algorithms,1,70,70,2024-12-06,1935
Daniel Parsons,Kermanshah,Sports,Running Shoes,4,120,480,2025-10-07,1936
Richard Perkins,Shiraz,Electronics,Headphones,2,150,300,2024-12-14,1937
Mitchell Lyons,Ahvaz,Sports,Football,3,30,90,2025-12-28,1938
Gary Thompson,Karaj,Electronics,Laptop,2,1200,2400,2025-08-10,1939
Kelly Jacobson,Tabriz,Sports,Basketball,3,35,105,2025-04-13,1940
Ruben Vang,Isfahan,Home Appliances,Microwave,3,220,660,2025-05-01,1941
